id,name,determinacion,list_price,lst_price,organismo_id/id,unidad_id/id,departamento_id/id,coordinacion_id/id,laboratorio_id/id,verificacion_insitu,active,type
certificacion_por_marca_extintores_auditoria,Certificación por Marca EXTINTORES,Auditoría,0,0,organismo_onc,unidad_intn_organismo_onc,departamento_dcpr_unidad_intn_organismo_onc,coordinacion_intn_departamento_dcpr_unidad_intn_organismo_onc,laboratorio_intn_coordinacion_intn_departamento_dcpr_unidad_intn_organismo_onc,False,True,Consumible
certificacion_por_marca_envases_extintores_auditoria,Certificación por Marca Envases Extintores,Auditoría,0,0,organismo_onc,unidad_intn_organismo_onc,departamento_dcpr_unidad_intn_organismo_onc,coordinacion_intn_departamento_dcpr_unidad_intn_organismo_onc,laboratorio_externo_coordinacion_intn_departamento_dcpr_unidad_intn_organismo_onc,False,True,Consumible
venta_de_etiquetas_y_aros_venta_de_etiquetas_y_aros,Venta de Etiquetas y Aros,Venta de Etiquetas y Aros,0,0,organismo_onc,unidad_intn_organismo_onc,departamento_dcpr_unidad_intn_organismo_onc,coordinacion_intn_departamento_dcpr_unidad_intn_organismo_onc,laboratorio_intn_coordinacion_intn_departamento_dcpr_unidad_intn_organismo_onc,False,True,Consumible
constancia_extintores_constancia_extintores,Constancia EXTINTORES,Constancia EXTINTORES,0,0,organismo_onc,unidad_intn_organismo_onc,departamento_dcpr_unidad_intn_organismo_onc,coordinacion_intn_departamento_dcpr_unidad_intn_organismo_onc,laboratorio_intn_coordinacion_intn_departamento_dcpr_unidad_intn_organismo_onc,False,True,Consumible
constancia_cables_constancia_cables,Constancia CABLES,Constancia CABLES,0,0,organismo_onc,unidad_intn_organismo_onc,departamento_dcpr_unidad_intn_organismo_onc,coordinacion_intn_departamento_dcpr_unidad_intn_organismo_onc,laboratorio_intn_coordinacion_intn_departamento_dcpr_unidad_intn_organismo_onc,False,True,Consumible
constancia_cemento_constancia_cemento,Constancia CEMENTO,Constancia CEMENTO,0,0,organismo_onc,unidad_intn_organismo_onc,departamento_dcpr_unidad_intn_organismo_onc,coordinacion_intn_departamento_dcpr_unidad_intn_organismo_onc,laboratorio_intn_coordinacion_intn_departamento_dcpr_unidad_intn_organismo_onc,False,True,Consumible
certificacion_por_lote_leche_(polvo)_certificacion_por_lote,Certificación por Lote Leche (polvo),Certificacion por Lote,630000,630000,organismo_onc,unidad_intn_organismo_onc,departamento_dcpr_unidad_intn_organismo_onc,coordinacion_de_muestras_testigos_y_certificacion_por_lotes_departamento_dcpr_unidad_intn_organismo_onc,laboratorio_na_coordinacion_de_muestras_testigos_y_certificacion_por_lotes_departamento_dcpr_unidad_intn_organismo_onc,False,True,Consumible
certificacion_por_lote_leche_(polvo)_ensayos,Certificación por Lote Leche (polvo),Ensayos,38000,38000,organismo_onc,unidad_intn_organismo_onc,departamento_dcpr_unidad_intn_organismo_onc,coordinacion_de_muestras_testigos_y_certificacion_por_lotes_departamento_dcpr_unidad_intn_organismo_onc,laboratorio_oiat_-_alim_coordinacion_de_muestras_testigos_y_certificacion_por_lotes_departamento_dcpr_unidad_intn_organismo_onc,False,True,Consumible
certificacion_por_lote_leche_(polvo)_ensayos,Certificación por Lote Leche (polvo),Ensayos,160000,160000,organismo_onc,unidad_intn_organismo_onc,departamento_dcpr_unidad_intn_organismo_onc,coordinacion_de_muestras_testigos_y_certificacion_por_lotes_departamento_dcpr_unidad_intn_organismo_onc,laboratorio_oiat_-_alim_coordinacion_de_muestras_testigos_y_certificacion_por_lotes_departamento_dcpr_unidad_intn_organismo_onc,False,True,Consumible
certificacion_por_lote_leche_(polvo)_ensayos,Certificación por Lote Leche (polvo),Ensayos,99000,99000,organismo_onc,unidad_intn_organismo_onc,departamento_dcpr_unidad_intn_organismo_onc,coordinacion_de_muestras_testigos_y_certificacion_por_lotes_departamento_dcpr_unidad_intn_organismo_onc,laboratorio_oiat_-_alim_coordinacion_de_muestras_testigos_y_certificacion_por_lotes_departamento_dcpr_unidad_intn_organismo_onc,False,True,Consumible
certificacion_por_lote_leche_(polvo)_ensayos,Certificación por Lote Leche (polvo),Ensayos,38000,38000,organismo_onc,unidad_intn_organismo_onc,departamento_dcpr_unidad_intn_organismo_onc,coordinacion_de_muestras_testigos_y_certificacion_por_lotes_departamento_dcpr_unidad_intn_organismo_onc,laboratorio_oiat_-_alim_coordinacion_de_muestras_testigos_y_certificacion_por_lotes_departamento_dcpr_unidad_intn_organismo_onc,False,True,Consumible
